district,tahsil,gp_name,ps,gp,sample,Hperf_final,Hperf1_final,Hperf2_final,Hperf3_final,Hperf4_final,Hperf5_final,actionplan_nbprojects2009,actionplan_gpbudget2009,web_hh_employed2009,web_persondays_sc2009,web_persondays_st2009,web_persondays_total2009,web_persondays_women2009,web_hh_employed2010,web_persondays_sc2010,web_persondays_st2010,web_persondays_total2010,web_persondays_women2010,web_exp_unskilled2010,web_exp_skilled2010,web_exp_mat2010,web_exp_adm_tot2010,web_exp_tot2010,web_hh_employed2011,web_persondays_sc2011,web_persondays_st2011,web_persondays_total2011,web_persondays_women2011,web_authorisation2011,web_exp_unskilled2011,web_exp_skilled2011,web_exp_mat2011,web_exp_tax2011,web_exp_adm_tot2011,web_exp_tot2011,web_hh_employed2012,web_persondays_sc2012,web_persondays_st2012,web_persondays_total2012,web_persondays_women2012,web_authorisation2012,web_exp_unskilled2012,web_exp_skilled2012,web_exp_mat2012,web_exp_tax2012,web_exp_adm_tot2012,web_exp_tot2012,web_hh_employed2013,web_persondays_sc2013,web_persondays_st2013,web_persondays_total2013,web_persondays_women2013,web_authorisation2013,web_exp_unskilled2013,web_exp_skilled2013,web_exp_mat2013,web_exp_tax2013,web_exp_adm_tot2013,web_exp_tot2013,web_averagewage2009,web_averagewage2010,web_exp_labor2009,web_exp_material2009,web_exp_admin2009,web_exp_tot2009,web_frac_womendays2009,web_frac_scst2009,web_delay_total2009,web_delay_num_mrolls,web_delay_amtpaid,web_delay_perc,census_tot_pop,census_frac_scst,census_literacy,census_unemployment,census_agri,census_marginal
"Karauli","Mandrail","PANCHOLI","SAPOTRA","PANCHOLI",0,2,2.85,99,49,17,37,4.234107,6.030685,810,6643,5902,26.938,15434,944,16582,9500,37.828,22943,19.54535,.11238,4.232329,.1415567,19.65773,676,8491,5362,22.158,14253,0,17.82,.19,3,.1273846,.21951368,21.02,388,2529,3156,10.104,6024,0,12.99,.35,3.54,.146875,.12094972,16.88,130,91,481,1.794,390,0,4.135314,.08,3.827044,.2792,.10882353,.08,51.59,64.95,18.52,34.15,0,52.67,.5729453,.465699,17,42.3333,3.405667,19.913,5245,.6909438,.4714967,.4720686,.8992416,.6731672
"Karauli","Sapotra","RAHIR","SAPOTRA","RAHIR",0,3,2.8,86,51,17,37,4.174387,5.646153,910,6264,22453,41.341,27777,954,4243,18113,35.729,24136,20.31263,.0998,8.42864,.1415567,28.84107,724,4414,19141,33.04,22461,0,15.2,.2,6.3,.1273846,.22,21.92,666,3917,12938,22.569,15669,0,20.39,.97,8.64,.146875,.12094972,30.01,567,1335,6023,9.27,4467,0,2.44,.92,3.827044,.2792,.10882353,3.36,61.98,60.54,25.44,16.35,0,41.79,.6718996,.6946373,28,169.667,10.83033,58.942,4446,.4664867,.4624381,.4019343,.9575028,.1162091
"Karauli","Mandrail","RANIPURA","SAPOTRA","RANIPURA",0,3,2.88,81,55,17,37,3.401197,5.56452,320,4289,3668,13.357,6130,234,3456,1653,9.074,4594,4.26299,.3245458,1.175,.1415567,5.43799,158,782,738,2.46,1289,0,.95,.49,5.27,.1273846,.24,6.95,131,3386,1111,7.228,4132,0,4.08,.78,7.35,.146875,.12094972,12.2,106,1162,141,2.238,1211,0,2.22,.38,.64,.2792,.10882353,3.24,69.46,67.78,11.69,14.28,0,25.97,.4589354,.5957176,10,35,1.801667,73.47,3123,.4341979,.6432917,.6557797,.7767442,.4809302
"Karauli","Mandrail","RONDHAI","SAPOTRA","ROODHAI",0,3,2.73,80,61,18,38,3.931826,5.870708,685,3305,6528,14.048,8315,496,3947,3392,9.1,6298,3.16769,.12438,4.232329,.1415567,3.29207,377,973,2196,5.716,4365,0,4.53,1.03,1.11,.1273846,.1,6.77,132,502,1816,2.859,1865,0,2.73,.26,2.59,.146875,.12094972,5.58,0,1244.070981,1111.341772,4.122764706,2353.311663,0,.27,.2709792,3.827044,.2792,.10882353,.27,53.75,55.9,9.06,0,0,9.06,.5918992,.6999573,13,34,1.940333,52.348,5792,.4785912,.5138122,.5723411,.8223658,.1122325
"Karauli","Sapotra","SALEMPUR","SAPOTRA","SALEMPUR",1,3,2.95,100,52,0,40,3.178054,5.197392,774,8563,7542,25.522,19131,672,9779,3754,23.006,19171,17.0934,.22235,2.35868,.1415567,19.67443,551,5977,1769,13.061,11341,0,9.81,1.67,17.82,.1273846,.2,29.5,565,8580,3857,22.406,17983,0,19.06,1.94,31.54,.146875,.12094972,52.54,0,1244.070981,1111.341772,4.122764706,2353.311663,0,2.76,.2709792,10,.2792,.10882353,12.76,73.99,75.02,18.73,13.29,0,32.02,.7495886,.6310242,20,171.333,12.49967,79.62067,7540,.5128647,.5740053,.5395225,.7681451,.2517281
"Karauli","Sapotra","SAPOTRA","SAPOTRA","SAPOTRA",1,8,3.6,100,45,15,35,4.330733,6.263398,393,4498,1123,13.93,8987,423,5112,3791,18.465,13663,13.56916,.19988,4.232329,.1415567,13.76904,346,2671,1976,10.526,7753,0,17.21,.12,14.02,.1273846,.2,31.54,345,2713,1386,8.696,5583,0,11.64,.95,15.47,.146875,.12094972,28.07,101,927,283,2.655,2056,0,5.23,.38,.1,.2792,.10882353,5.7,78.96,91.09,9.64,26.29,0,35.93,.6451544,.4035176,23,96.6667,6.942667,48.87567,765,.5830066,.4379085,.4810458,.6020151,.3652393
"Karauli","Sapotra","TODA","SAPOTRA","TODA",0,2,2.73,71,60,18,39,4.007333,6.514416,189,1587,1322,4.67,2525,758,8013,17542,34.007,21355,16.52589,.2772,6.18326,.048,23.03435,765,7577,14825,30.879,19047,0,27.29,2.98,16.28,.1273846,.14,46.68,830,7538,10697,25.223,15915,0,30.85,1.35,19.32,.146875,.31,51.83,137,52,2457,2.782,1365,0,5.07,.18,1.12,.2792,.10882353,6.37,76.69,66.55,2.5,1,0,3.5,.5406852,.6229122,15,159,15.30967,61.53967,4643,.7290545,.5029076,.4486324,.925,.196875
"Karauli","Todabhim","AZIZPUR","TODABHIM","AJIJPUR",1,6,3.03,100,38,15,35,3.78419,5.560297,381,80,103,23.077,12070,18,3657.539548,4075.910112,.207,94,.19044,.3245458,4.232329,.1415567,.19044,60,3425.05618,3295.589744,.737,410,0,1.26,1.035548,8.691992,.1273846,.21951368,1.26,115,585,3376,4.68,2336,0,2.83,.48,1.57,.146875,.12094972,4.89,12,110,20,.13,100,0,4.135314,.2709792,1.16,.2792,.10882353,1.16,92,92,19.03,1.86,0,20.89,.5230316,.00793,6,14.6667,1.198333,49.198,4883,.7767766,.5691174,.5158714,.8371404,.4247039
"Karauli","Todabhim","BALGHAT","TODABHIM","BALGHAT",0,4,3.18,95,65,14,37,3.044523,5.27786,573,9887,924,24.876,17521,300,1708,44,5.17,3285,3.86699,.18923,2.3393,.1415567,6.39552,261,1610,3295.589744,3.295,2269,0,3.1,.68,11.02,.27,.56,15.63,46,104,3432.054762,.324,254,0,.69,.810132,2.23,.146875,.12094972,2.92,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,74.41,76.73,18.32,10.86,0,29.18,.7043335,.4345956,9,12,.8136666,36.73466,5519,.38449,.5876064,.5807211,.5773552,.3535004
"Karauli","Todabhim","BHAJERA","TODABHIM","BHAJEDA",1,2,2.71,100,71,5,40,2.639057,4.727388,127,1819,507,3.41,2062,320,2293,2230,6.821,4485,5.05361,.06318,4.232329,.1415567,5.11679,357,2942,2926,9.737,6208,0,8.12,.23,7.08,.1273846,.16,15.6,186,1080,712,3.306,2222,0,2.57,.36,1.43,.146875,.01,4.37,20,52,130,.64,280,0,.39,.2709792,.55,.2792,.10882353,.94,78.18,78.05,2.47,0,0,2.47,.6046921,.6821114,15,20.6667,1.427667,32.36333,4610,.6956616,.6145336,.5438178,.7836424,.3418925
"Karauli","Todabhim","BHANAKPURA","TODABHIM","BHANAKPURA",1,3,2.97,100,52,5,38,4.158883,6.156979,482,5776,2033,22.311,15933,131,560,596,2.621,2132,1.81681,.3245458,.61134,.1415567,2.42815,210,1176,772,5.265,4116,0,4.73,.3,8.85,.1273846,.12,14,226,1728,720,5.664,4799,0,5.23,.18,2.79,.146875,.12094972,8.2,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,73.34,73.97,15.55,8.09,0,23.64,.7141321,.3500067,43,15.6667,1.385,29.40833,4450,.4047191,.6325843,.6377528,.6873449,.0614144
"Karauli","Todabhim","BHANDARI ANDROONI","TODABHIM","BHANDARI(AND.)",1,5,3.35,100,62,0,37,3.555348,5.959199,861,8447,8269,32.615,18329,585,6640,7972,24.589,15122,18.98586,.3245458,1.10475,.1415567,20.09061,558,6324,11032,25.117,14997,0,25.32,.26,18.85,.1273846,.21951368,44.44,424,3101,3990,12.575,7437,0,10.15,.31,6.439464,.146875,.12,10.57,65,335,182,.84,506,0,.37,.2709792,1.42,.2792,.10882353,1.79,79.01,84.19,24.53,4.88,0,29.41,.5619807,.5125249,29,121,10.40267,57.86167,5473,.5079481,.5923625,.524027,.7980806,.137428
"Karauli","Todabhim","BHOPUR","TODABHIM","BHOPUR",0,4,3.12,93,51,14,38,3.610918,5.669881,564,51,4986,21.602,10469,324,12,714,6.158,3325,5.33544,.07332,2.85287,.1415567,8.26163,296,3425.05618,598,9.376,5595,0,18.82,.26,12.97,.1273846,.94,32.99,513,2057,5442,16.164,10435,0,16.15,.74,7.97,.146875,.12094972,24.86,12,11,143,.22,110,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,74.08,74.55,16.12,9.99,0,26.11,.4846311,.2331728,17,76,7.944333,48.00034,3644,.7307903,.627607,.5458288,.7474321,.4145015
"Karauli","Todabhim","BONL","TODABHIM","BONL",0,2,2.84,85,72,17,38,2.890372,4.941642,482,1908,5569,13.363,6078,121,914,219,1.638,921,1.10237,.0508,4.232329,.1415567,1.15317,292,3777,1338,8.135,4989,0,6.39,.23,4.24,.1273846,.21951368,10.87,369,2644,3214,8.36,4806,0,3.2,.810132,6.439464,.146875,.12094972,3.2,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,.55,.2792,.10882353,.55,76.36,68.3,8.08,1,0,9.08,.454838,.55953,17,28.6667,2.250667,32.07067,5778,.5109034,.571478,.5756317,.8858075,.3947798
"Karauli","Todabhim","DEOLEN","TODABHIM","DEVLAIN",0,3,3.02,95,72,10,37,2.944439,4.903792,544,3692,2866,14.848,11310,155,473,214,2.75,1684,2.3973,.10478,4.232329,.1415567,2.50208,110,102,13,2.893,1648,0,2.26,.17,6.15,.1273846,.21951368,8.58,258,525,391,6.118,4087,0,3.36,.810132,1.01,.146875,.12094972,4.37,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,74.93,80.3,10.08,6.31,0,16.39,.7617188,.4416756,38,22,1.532,52.915,6653,.2477078,.532692,.5099955,.8125767,.297546
"Karauli","Todabhim","DHAWAN","TODABHIM","DHAWAN",1,2,2.62,100,48,29,37,3.583519,5.590987,594,53,26,17.553,9068,63,3657.539548,63,.699,83,1.42774,.04,2.08166,.1415567,3.5494,11,3425.05618,3295.589744,.082,18,0,1.36,.26,2.78,.17,.21951368,4.57,86,41,114,1.3,934,0,.64,.810132,6.439464,.146875,.12094972,.64,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,60.49,60.49,13.06,9.09,0,22.15,.5166069,.0045007,3,3.66667,.3553333,26.12467,4999,.8677735,.5771154,.4688938,.8538606,.3160075
"Karauli","Todabhim","GORDA","TODABHIM","GORDA",0,3,3.08,89,57,18,38,3.555348,5.779385,580,3593,18701,31.015,18516,368,825,7157,9.531,5577,5.84949,.07318,1.32918,.1415567,7.25184,565,1735,11021,15.992,10101,0,14.5,.11,15.28,.1273846,.21951368,29.9,283,437,2152,3.579,2251,0,3.2,.43,6.439464,.146875,.12094972,3.63,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,71.89,72.36,26.72,6.32,0,33.04,.5970014,.7188135,13,40.3333,3.461667,27.394,3891,.8601902,.5602673,.4369057,.8644454,.4194432
"Karauli","Todabhim","JAGDISHPURA","TODABHIM","JAGDISHPURA",0,2,2.62,80,68,15,37,3.332205,5.347107,0,5561.3823,3080.7254,23.229818,12016.084,75,466,4075.910112,.985,739,.74721,.08496,4.232329,.1415567,.83217,125,461,3295.589744,.765,698,0,.67,.3,7.12,.1273846,.26,8.35,192,899,3432.054762,3.118,2590,0,3.03,.810132,6.439464,.146875,.12094972,3.03,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,76.72,76.72,0,0,0,0,.4986665,.3524042,27,2.66667,.169,24.76967,4011,.1912241,.5135877,.5734231,.899474,.2817066
"Karauli","Todabhim","JHAREESA","TODABHIM","JHADISA",0,4,3.17,88,68,16,37,3.091043,5.198773,782,5561.3823,55,31.502,18128,520,3657.539548,7,13.499,8061,12.82704,.3245458,4.232329,.1415567,12.82704,412,3425.05618,37,12.63,7009,0,16.04,.72,18.62,.1273846,.21951368,35.38,344,527,147,4.347,2544,0,3.45,.810132,6.439464,.146875,.12094972,3.45,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,78.62,77.8,22.84,3.45,0,26.29,.5754555,.3524042,8,68.3333,5.466333,60.371,6448,.2641129,.5373759,.5628102,.7697765,.4136218
"Karauli","Todabhim","JONL","TODABHIM","JONL",1,2,2.55,100,52,5,41,3.951244,5.803024,790,16976,7146,40.489,24839,440,4164,3826,11.714,8236,7.97293,.38096,2.73596,.10047,11.19032,745,9073,7009,26.89,19635,0,22.47,2.36,20.54,.1273846,.01,45.38,501,5194,2117,15.224,12468,0,12.76,1.18,15.82,.146875,.12094972,29.75,223,2121,278,5.087,4064,0,3.69,.19,8.98,.2792,.10882353,12.87,70.98,70.07,28.37,0,0,28.37,.6134753,.5957667,17,106.333,8.856667,49.95467,7396,.7562196,.5735533,.5466468,.8702654,.3352222
"Karauli","Todabhim","KAMALPURA","TODABHIM","KAMAALPURA",0,3,3.04,88,56,15,38,3.332205,5.25332,510,5561.3823,3080.7254,18.914,11354,178,3657.539548,4075.910112,2.511,1488,2.34691,.10584,2.31228,.1415567,4.76503,319,3425.05618,3295.589744,6.727,4719,0,9.72,.16,5.26,.1273846,.21951368,15.13,465,360,2101,10.48,7661,0,8.37,.05,2.92,.146875,.12094972,11.34,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,72.24,72.24,14.8,11.2,0,26,.6002961,.3524042,11,66,5.278666,58.17667,4768,.7267198,.5784396,.5260067,.8557522,.4159292
"Karauli","Todabhim","KANJOLI","TODABHIM","KANJOLI",1,4,3.22,100,70,15,37,3.73767,5.513429,441,5561.3823,3080.7254,9.735,5428,333,3657.539548,4075.910112,8.542,4654,10.15356,.0675,1.02475,.1415567,11.24581,276,3425.05618,3295.589744,4.919,2896,0,5.54,.36,1.92,.1273846,.21951368,7.81,454,1786,210,13.276,8764,0,12.29,.58,9.96,.146875,.12094972,22.84,72,486,60,.902,578,0,1.17,.2709792,2.16,.2792,.10882353,3.32,68.72,68.71,8.37,3.7,0,12.07,.5575758,.3524042,0,32.6667,2.652,25.56733,5224,.3667687,.5511103,.5204824,.899002,.4379241
"Karauli","Todabhim","KARIRI","TODABHIM","KARIRI",1,1,2.18,100,79,26,39,3.7612,5.726848,896,12092,20706,47.638,27354,493,1476,6058,11.426,6526,7.41403,.3245458,4.232329,.1415567,7.41403,219,2096,752,5.822,3680,0,6.17,.28,6.51,.1273846,.21951368,12.95,168,535,281,2.103,1415,0,.25,.810132,6.439464,.146875,.12094972,.25,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,64.84,69.15,35.95,9.05,0,45,.5742055,.688484,17,20,1.828333,48.32767,9210,.635722,.5707926,.5554832,.6695164,.2972643
"Karauli","Todabhim","KHERI","TODABHIM","KHEDI",0,5,3.26,99,46,12,37,4.127134,6.332213,794,136,1192,43.163,26676,564,10,443,17.851,12237,12.43973,.0792,4.232329,.1415567,12.51893,585,62,1159,23.886,15417,0,20.03,1.78,11.73,.1273846,.35,33.9,117,36,3432.054762,3.363,2309,0,2.68,.85,3.92,.25,.28,7.99,91,95,870,1.525,929,0,.61,.2709792,3.827044,.2792,.10882353,.61,67.69,73.55,30.33,12.27,0,42.6,.6180294,.0307671,12,60.3333,5.29,35.71633,5018,.8150657,.5538063,.5775209,.7849057,.2900943
"Karauli","Todabhim","KHOHRA","TODABHIM","KHOHARA",0,3,2.99,90,64,18,38,2.890372,4.808927,581,6484,10950,23.506,16728,542,6377,15052,27.312,19052,21.32243,.19465,4.232329,.1415567,21.51708,569,3818,10596,19.356,13562,0,20.71,1.51,20.48,.1273846,.21951368,42.7,647,4025,13526,25.258,17696,0,10.59,.62,4.2,.146875,.12094972,15.42,343,846,3752,5.255,3606,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,78.21,78.59,17.01,4.09,.01,21.11,.7116481,.7416829,11,113.667,10.265,48.28167,2977,.724219,.5609674,.4380248,.8075314,.4608488
"Karauli","Todabhim","KIRWARA","TODABHIM","KIRWADA",0,4,3.17,90,56,14,38,3.433987,5.47227,571,3600,3180,18.679,12667,404,1267,1497,9.238,6047,9.58407,.19571,4.03246,.1415567,13.81224,30,207,32,.421,302,0,.71,.3,5.08,.1273846,.64,6.72,534,4242,3626,13.836,9806,0,12.72,.21,.15,.146875,.12094972,13.08,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,1.85,.2792,.10882353,1.85,83.02,83.02,16.73,7.48,0,24.21,.6781412,.3629745,5,30.6667,2.791667,49.279,6178,.7604403,.6102298,.5932341,.8292877,.1878233
"Karauli","Todabhim","KATARA AZIZ","TODABHIM","KTARA AJIJ",0,4,3.16,92,63,14,37,3.258096,5.075174,567,2177,0,28.321,14386,153,3657.539548,4075.910112,4.615,2680,3.05737,.05004,1.02933,.1415567,4.13674,328,22,3295.589744,11.139,7176,0,9.5,.34,16.64,.1273846,.21951368,26.48,85,3093.630372,3432.054762,2.372,1188,0,2.32,.14,1.82,.146875,.1,4.37,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,4.78,.2792,.10882353,4.78,68.02,68.02,21.89,14.34,0,36.23,.5079623,.0768688,16,25.3333,2.183333,25.373,4316,.0720575,.5349861,.5470343,.8772379,.2654732
"Karauli","Todabhim","KUDHAWAL","TODABHIM","KUDHAVAL",0,5,3.36,100,44,15,36,4.043051,5.874931,1365,14824,17623,68.097,39852,278,804,850,3.935,2808,3.2341,.3245458,4.232329,.1415567,3.2341,286,1545,2602,8.03,4599,0,7.47,.3,3.23,.1273846,.21951368,11,94,54,932,1.857,830,0,1.69,.32,5.1,.146875,.12094972,7.12,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,82.46,82.46,49.36,6.24,0,55.6,.585224,.4764821,12,10,.9646667,29.21567,5961,.5613152,.5832914,.5423586,.8731672,.1939149
"Karauli","Todabhim","LAPAWALI","TODABHIM","LAPAVALI",0,3,3.1,95,68,15,37,3.258096,5.192957,551,8921,0,20.796,15361,434,2580,4075.910112,7.573,5960,6.04565,.21218,.31612,.1415567,6.57395,409,2266,3295.589744,9.803,7458,0,8.97,.49,7.73,.1273846,.21951368,17.19,412,4343,3432.054762,11.89,9768,0,11.65,.8,5.43,.146875,.12094972,17.88,43,75,1111.341772,.867,520,0,1.11,.2709792,.61,.2792,.10882353,1.72,79.75,79.83,16.14,7.74,0,23.88,.7386517,.4289767,14,52,5.436,53.34666,4159,.2878096,.5441212,.5318586,.8346174,.5767848
"Karauli","Todabhim","MAHMADPUR","TODABHIM","MAHAMADHPUR",0,3,3.1,83,62,17,37,3.555348,5.657739,418,4495,4469,25.857,13607,201,2130,967,7.407,4499,4.35212,.20187,.99264,.1415567,5.54663,253,2420,422,12.23,8064,0,10.52,.46,4.98,.1273846,.12,16.09,174,1235,9,6.313,4341,0,4.89,.810132,.77,.146875,.12094972,5.66,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,73.93,71.17,20.02,3.07,0,23.09,.5262405,.346676,5,47.3333,3.970667,51.451,3324,.2800842,.5658845,.55716,.8410326,.3811141
"Karauli","Todabhim","MAHSWA","TODABHIM","MAHSWA",0,4,3.02,91,52,13,37,3.367296,5.469325,869,5514,20529,44.512,26071,773,3618,15799,32.401,19967,15.22916,.3245458,4.232329,.1415567,15.22916,668,3568,7796,19.234,11497,0,15.61,1.035548,3.3,.1273846,.21951368,18.91,606,2069,4253,11.043,6648,0,8.12,.810132,6.439464,.146875,.12094972,8.12,166,642,937,2.536,1400,0,2.36,.2709792,3.827044,.2792,.10882353,2.36,75.78,79.19,27.55,6.27,0,33.82,.5857072,.5850782,32,92.3333,6.168,55.05667,6676,.7492511,.5698023,.4955063,.8672803,.1977435
"Karauli","Todabhim","MACHRI","TODABHIM","MANCHADI",1,6,4.1,100,50,5,39,3.295837,5.613493,856,5544,6629,22.87,14486,753,3813,2122,14.422,9529,9.82145,.3245458,4.232329,.1415567,9.82145,838,10957,4491,30.581,21218,0,31.13,.13,2.78,.1273846,.21951368,34.04,427,3824,977,10.201,6904,0,8.67,.58,11.42,.146875,.12094972,20.68,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,71.66,72.73,17.71,7.56,0,25.27,.6334062,.5322694,24,125,11.211,57.08633,6413,.7367846,.5431156,.5555902,.762807,.254386
"Karauli","Todabhim","MANDEROO","TODABHIM","MANDEROO",0,2,2.9,85,59,18,37,3.178054,5.293305,627,5021,18919,28.975,17490,545,2102,8411,12.493,8260,8.20476,.10368,4.232329,.1415567,8.30844,18,161,76,.331,225,0,.27,1.035548,4.81,.1273846,.21951368,5.08,55,155,333,.544,440,0,.4,.18,1.93,.146875,.12094972,2.51,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,65.67,65.67,19.3,12,0,31.3,.6036238,.8262295,16,3.66667,.2166667,56.72333,4391,.9057162,.5814165,.506946,.7953811,.4106236
"Karauli","Todabhim","MANNAUJ","TODABHIM","MANNOJ",1,9,4.11,100,32,5,37,3.091043,4.815431,592,1581,8727,29.871,19364,546,1204,6260,15.033,3026,14.3203,.3245458,2.03675,.1415567,16.35705,472,537,2790,11.733,4702,0,22.42,.3,16.73,.3,.86,40.61,528,760,6672,13.731,9543,0,12.24,.46,3.41,.146875,.12094972,16.1,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,71.61,75.67,23.77,10.81,0,34.58,.6482542,.3450839,30,90.6667,8.065001,48.347,3912,.7898773,.5626278,.5731084,.7760479,.3155689
"Karauli","Todabhim","MATASOOLA","TODABHIM","MATASOOLA",0,4,3.24,100,55,12,37,3.988984,6.423247,1007,11178,14718,42.136,27072,850,8106,11369,27.97,19681,21.60332,.3245458,3.0564,.1415567,24.65972,701,4427,4318,12.328,8723,0,9.62,.21,2.91,.1273846,.2,12.94,0,3093.630372,3432.054762,11.80058117,6946.444138,0,10.76183,.34,.49,.146875,.12094972,.83,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,77.27,77.81,35.85,16.32,0,52.17,.642491,.6145813,41,19.6667,1.553667,14.248,6163,.8095084,.5651469,.5223106,.8505435,.2170516
"Karauli","Todabhim","MOONDIYA","TODABHIM","MOONDIYA",0,3,3.03,94,72,12,39,3.044523,5.043425,235,5561.3823,3080.7254,9.26,5680,151,3657.539548,4075.910112,4.46,3077,6.84263,.3245458,.44973,.1415567,7.29236,261,3425.05618,3295.589744,11.037,8295,0,29.42,1.32,14.05,.1273846,1.6,46.38,578,766,3432.054762,31.749,24374,0,29.91,1.24,11.93,.146875,.12094972,43.08,398,437,1111.341772,8.525,6386,0,9.16,.2709792,6.68,.2792,.10882353,15.83,84.6,80.43,7.86,13.16,0,21.02,.6133909,.3524042,31,85.6667,9.024667,31.87333,6813,.0888008,.5510054,.4934684,.8765575,.5241959
"Karauli","Todabhim","MORDA","TODABHIM","MORDA",0,4,3.25,98,60,13,38,4.248495,6.391917,790,12982,3608,34.477,23186,349,1986,643,5.456,3890,3.58297,.3245458,4.232329,.1415567,3.58297,371,2873,1408,10.455,7798,0,10.47,.53,5.91,.1273846,.21951368,16.91,435,6023,2190,16.337,13454,0,10.62,1.46,20.4,.146875,.12094972,32.47,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,2.63,.2792,.10882353,2.63,69.47,69.47,28.37,10,0,38.37,.6725063,.4811904,28,62.3333,5.986333,45.04333,5409,.559438,.5673877,.5843964,.613879,.3358541
"Karauli","Todabhim","NANGAL MANDAL","TODABHIM","NANGALMADAL",0,3,2.88,83,60,15,38,3.091043,5.087596,377,721,1285,5.081,3174,58,3657.539548,121,.757,400,.53317,.02418,4.232329,.1415567,.55735,33,64,570,1.794,872,0,4.05,.33,16.91,.1273846,.11,21.39,120,1424,1192,5.092,3604,0,4.55,.26,4.39,.146875,.12094972,9.19,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,63.79,63.79,2.91,0,0,2.91,.6246802,.3948042,3,17,1.676667,54.63067,4517,.751605,.6083684,.5136153,.8092854,.1838871
"Karauli","Todabhim","NANGAL SHERPUR","TODABHIM","NANGALSHERPUR",0,4,3.18,100,50,10,38,4.234107,6.204558,866,7574,26128,50.099,33372,847,3409,15390,28.769,19002,19.51107,.3245458,4.232329,.1415567,19.51107,784,5893,20818,40.254,27579,0,41.08,.44,4.19,.1273846,.21951368,45.71,549,1661,5605,12.074,7667,0,4.28,.810132,.79,.146875,.12094972,5.07,220,489,1601,3.148,2247,0,3.37,.2709792,3.827044,.2792,.10882353,3.37,68.51,69.34,38.81,3,0,41.81,.6661211,.672708,49,50.6667,5.032667,22.875,5300,.7520755,.6145283,.5154717,.7725857,.3753894
"Karauli","Todabhim","NISOORA","TODABHIM","NISHOORA",0,3,3.08,97,66,14,38,3.218876,5.346155,543,3125,0,14.72,8995,369,911,4075.910112,9.288,6236,6.19998,.13262,4.232329,.1415567,6.3326,392,4038,3295.589744,12.125,7458,0,13.83,.54,3.47,.1273846,.59,18.44,542,2913,3432.054762,19.192,13053,0,19.36,.14,6.21,.146875,.15,25.86,106,1706,1111.341772,5.229,3190,0,6.22,.2709792,3.827044,.2792,.10882353,6.22,77.44,76.41,11.93,3.8,0,15.73,.6110734,.2122962,11,37,3.887667,29.18367,5446,.2210797,.5477415,.524238,.8788112,.571594
"Karauli","Todabhim","PARLA KHALSA","TODABHIM","PADALKHALSA",1,5,3.67,100,67,10,36,2.302585,4.382027,427,5561.3823,3080.7254,17.702,9947,351,3657.539548,4075.910112,8.35,4749,5.63972,.14538,7.43151,.1415567,13.21661,153,3425.05618,3295.589744,2.017,1167,0,3.1,.08,2.55,.1273846,.45,6.18,14,99,3432.054762,.526,251,0,.57,.810132,6.439464,.146875,.06,.63,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,69.62,70.1,13.18,3.36,0,16.54,.5619139,.3524042,10,8.33333,.7536666,23.924,3881,.4349394,.5490853,.5660912,.8450119,.0112827
